datetime,WS,TEMP,HUMI,RN
202306131600,2.4,26.9,43.0,-9.0
202306131700,1.5,27.6,43.0,-9.0
202306131800,2.8,26.2,47.0,-9.0
202306131900,2.5,25.2,47.0,-9.0
202306132000,3.4,22.9,61.0,-9.0
202306132100,2.2,21.4,70.0,-9.0
202306132200,2.2,20.7,76.0,-9.0
202306132300,0.0,19.5,81.0,-9.0
202306140000,0.0,18.8,83.0,-9.0
202306140100,0.0,18.7,84.0,-9.0
202306140200,0.0,18.2,85.0,-9.0
202306140300,0.0,18.0,86.0,-9.0
202306140400,0.0,17.3,88.0,-9.0
202306140500,0.0,17.5,87.0,-9.0
202306140600,0.0,17.9,84.0,-9.0
202306140700,0.0,19.2,80.0,-9.0
202306140800,0.0,21.5,70.0,-9.0
202306140900,0.6,22.6,67.0,-9.0
202306141000,1.8,24.1,57.0,-9.0
202306141100,2.6,24.2,58.0,-9.0
202306141200,2.4,25.2,52.0,-9.0
202306141300,0.8,25.4,51.0,-9.0
202306141400,0.9,26.0,45.0,-9.0
202306141500,0.7,27.9,37.0,-9.0
202306141600,1.8,27.9,38.0,-9.0
202306141700,2.2,26.8,42.0,-9.0
202306141800,1.2,27.2,42.0,-9.0
202306141900,1.2,25.0,44.0,-9.0
202306142000,1.5,23.6,43.0,-9.0
202306142100,1.6,22.3,52.0,-9.0
202306142200,2.0,21.8,57.0,-9.0
202306142300,1.5,20.6,60.0,-9.0
202306150000,1.8,19.8,66.0,-9.0
202306150100,2.5,19.1,69.0,-9.0
202306150200,0.0,18.3,74.0,-9.0
202306150300,0.0,17.5,78.0,-9.0
202306150400,1.4,17.4,81.0,-9.0
202306150500,1.5,16.8,86.0,-9.0
202306150600,0.5,16.8,85.0,-9.0
202306150700,0.0,18.2,78.0,-9.0
202306150800,0.0,20.0,70.0,-9.0
202306150900,0.3,21.9,64.0,-9.0
202306151000,1.4,23.7,57.0,-9.0
202306151100,2.1,23.7,52.0,-9.0
202306151200,1.8,25.8,50.0,-9.0
202306151300,1.7,26.8,45.0,-9.0
202306151400,2.7,26.8,41.0,-9.0
202306151500,0.7,26.9,44.0,-9.0
202306151600,2.1,27.9,42.0,-9.0
202306151700,3.2,26.3,46.0,-9.0
202306151800,2.5,26.4,47.0,-9.0
202306151900,1.6,25.1,50.0,-9.0
202306152000,1.5,23.5,63.0,-9.0
202306152100,1.6,22.6,67.0,-9.0
202306152200,0.2,22.3,68.0,-9.0
202306152300,1.4,21.5,70.0,-9.0
202306160000,0.0,20.5,76.0,-9.0
202306160100,0.0,20.2,76.0,-9.0
202306160200,0.0,19.3,79.0,-9.0
202306160300,0.0,18.6,83.0,-9.0
202306160400,0.0,17.9,86.0,-9.0
202306160500,0.0,17.3,88.0,-9.0
202306160600,0.0,17.7,86.0,-9.0
202306160700,0.0,19.4,79.0,-9.0
202306160800,0.0,21.6,70.0,-9.0
202306160900,0.3,23.3,58.0,-9.0
202306161000,0.0,25.4,49.0,-9.0
202306161100,2.2,26.7,48.0,-9.0
202306161200,2.9,27.8,39.0,-9.0
202306161300,1.2,29.1,38.0,-9.0
202306161400,1.7,30.1,35.0,-9.0
202306161500,1.4,30.9,34.0,-9.0
202306161600,2.6,31.2,33.0,-9.0
202306161700,1.7,31.3,36.0,-9.0
202306161800,2.0,30.6,38.0,-9.0
202306161900,2.4,28.2,46.0,-9.0
202306162000,3.3,26.2,51.0,-9.0
202306162100,1.7,24.2,56.0,-9.0
202306162200,1.4,23.3,57.0,-9.0
202306162300,0.0,22.6,60.0,-9.0
202306170000,0.2,21.7,64.0,-9.0
202306170100,0.0,21.0,69.0,-9.0
202306170200,0.1,20.7,78.0,-9.0
202306170300,0.0,19.8,75.0,-9.0
202306170400,0.4,19.3,78.0,-9.0
202306170500,0.5,18.9,81.0,-9.0
202306170600,0.1,19.2,80.0,-9.0
202306170700,0.0,21.0,73.0,-9.0
202306170800,0.7,23.2,66.0,-9.0
202306170900,0.5,24.7,54.0,-9.0
202306171000,0.0,26.7,52.0,-9.0
202306171100,1.6,28.0,45.0,-9.0
202306171200,0.9,29.6,41.0,-9.0
202306171300,2.0,30.9,37.0,-9.0
202306171400,3.5,32.0,35.0,-9.0
202306171500,2.8,31.4,37.0,-9.0
202306171600,1.9,31.3,41.0,-9.0
202306171700,3.1,30.2,41.0,-9.0
202306171800,2.9,28.5,38.0,-9.0
202306171900,1.6,27.0,43.0,-9.0
202306172000,0.0,25.7,45.0,-9.0
202306172100,0.0,24.3,49.0,-9.0
202306172200,0.0,23.6,51.0,-9.0
202306172300,0.0,23.3,52.0,-9.0
202306180000,0.0,22.8,60.0,-9.0
202306180100,1.4,22.2,53.0,-9.0
202306180200,0.3,21.5,57.0,-9.0
202306180300,0.0,20.9,62.0,-9.0
202306180400,1.1,20.5,60.0,-9.0
202306180500,0.0,20.1,68.0,-9.0
202306180600,0.0,19.6,73.0,-9.0
202306180700,0.0,20.8,69.0,-9.0
202306180800,0.0,22.4,61.0,-9.0
202306180900,0.0,24.4,50.0,-9.0
202306181000,0.9,25.6,47.0,-9.0
202306181100,2.1,27.9,44.0,-9.0
202306181200,2.1,29.4,42.0,-9.0
202306181300,2.7,30.0,35.0,-9.0
202306181400,2.0,31.4,35.0,-9.0
202306181500,1.0,31.9,36.0,-9.0
202306181600,1.3,32.1,35.0,-9.0
202306181700,2.2,32.4,38.0,-9.0
202306181800,1.4,32.1,38.0,-9.0
202306181900,1.3,30.1,44.0,-9.0
202306182000,1.9,28.0,46.0,-9.0
202306182100,0.0,26.6,47.0,-9.0
202306182200,0.0,25.1,51.0,-9.0
202306182300,0.0,24.4,54.0,-9.0
202306190000,0.7,23.7,55.0,-9.0
202306190100,0.0,22.9,58.0,-9.0
202306190200,0.0,21.9,63.0,-9.0
202306190300,1.0,21.0,69.0,-9.0
202306190400,1.3,20.8,71.0,-9.0
202306190500,0.0,19.9,74.0,-9.0
202306190600,0.0,20.5,73.0,-9.0
202306190700,0.0,22.5,67.0,-9.0
202306190800,0.0,24.9,59.0,-9.0
202306190900,2.9,28.0,47.0,-9.0
202306191000,4.3,29.2,42.0,-9.0
202306191100,4.3,31.3,38.0,-9.0
202306191200,3.6,31.4,39.0,-9.0
202306191300,5.4,32.5,39.0,-9.0
202306191400,4.5,32.9,37.0,-9.0
202306191500,4.8,33.4,38.0,-9.0
202306191600,4.5,32.9,39.0,-9.0
202306191700,4.3,32.2,43.0,-9.0
202306191800,4.3,30.8,43.0,-9.0
202306191900,4.6,30.4,43.0,-9.0
202306192000,3.4,28.3,56.0,-9.0
202306192100,3.4,25.8,57.0,-9.0
202306192200,2.5,25.0,60.0,-9.0
202306192300,0.0,24.0,64.0,-9.0
202306200000,3.4,25.3,47.0,-9.0
202306200100,3.0,24.2,54.0,-9.0
202306200200,3.2,23.2,57.0,-9.0
202306200300,3.4,22.5,56.0,-9.0
202306200400,4.8,21.9,58.0,-9.0
202306200500,5.9,21.6,59.0,-9.0
202306200600,4.8,21.4,62.0,-9.0
202306200700,5.2,21.8,61.0,-9.0
202306200800,4.0,23.7,52.0,-9.0
202306200900,3.7,25.1,48.0,-9.0
202306201000,4.8,25.8,46.0,-9.0
202306201100,3.7,26.5,42.0,-9.0
202306201200,4.1,26.4,46.0,-9.0
202306201300,2.7,26.8,46.0,-9.0
202306201400,3.9,26.4,49.0,0.0
202306201500,4.2,26.1,50.0,-9.0
202306201600,4.1,26.3,49.0,-9.0
202306201700,5.4,26.2,50.0,-9.0
202306201800,4.2,27.0,47.0,0.0
202306201900,3.8,25.7,51.0,0.0
202306202000,5.2,21.9,76.0,1.3
202306202100,2.5,20.5,90.0,1.5
202306202200,0.4,20.5,93.0,0.0
202306202300,2.4,20.5,88.0,0.0
202306210000,1.2,20.2,89.0,0.1
202306210100,1.4,19.9,91.0,0.0
202306210200,3.3,20.2,88.0,0.0
202306210300,2.9,19.9,91.0,0.2
202306210400,2.8,19.6,92.0,0.6
202306210500,2.1,19.6,91.0,0.1
202306210600,1.8,20.0,89.0,0.0
202306210700,0.0,20.2,91.0,0.0
202306210800,0.7,20.6,88.0,0.1
202306210900,1.1,20.9,89.0,0.0
202306211000,0.4,21.0,90.0,0.1
202306211100,0.0,21.3,89.0,0.0
202306211200,1.0,21.8,89.0,0.2
202306211300,0.6,22.5,88.0,0.0
202306211400,0.4,22.1,91.0,0.1
202306211500,1.8,22.7,90.0,0.2
202306211600,1.0,23.7,83.0,0.0
202306211700,3.0,23.7,83.0,-9.0
202306211800,2.4,22.8,84.0,-9.0
202306211900,1.6,22.2,84.0,-9.0
202306212000,0.8,21.6,84.0,-9.0
202306212100,1.4,21.3,84.0,-9.0
202306212200,1.2,20.9,84.0,-9.0
202306212300,0.2,20.7,84.0,-9.0
202306220000,0.0,20.8,81.0,-9.0
202306220100,0.1,20.5,85.0,-9.0
202306220200,0.7,20.2,85.0,-9.0
202306220300,0.8,19.8,85.0,-9.0
202306220400,1.2,19.5,85.0,-9.0
202306220500,1.9,19.3,86.0,-9.0
202306220600,2.2,19.2,87.0,-9.0
202306220700,2.7,19.4,86.0,-9.0
202306220800,1.6,20.5,82.0,-9.0
202306220900,0.6,21.5,75.0,-9.0
202306221000,1.0,23.6,68.0,-9.0
202306221100,2.9,23.5,63.0,-9.0
202306221200,2.5,25.8,54.0,-9.0
202306221300,2.9,26.4,52.0,-9.0
202306221400,2.0,26.3,53.0,-9.0
202306221500,3.1,27.2,50.0,-9.0
202306221600,3.0,27.5,49.0,-9.0
202306221700,3.6,27.1,53.0,-9.0
202306221800,3.1,26.4,56.0,-9.0
202306221900,2.8,24.8,58.0,-9.0
202306222000,2.2,23.6,64.0,-9.0
202306222100,1.8,22.5,69.0,-9.0
202306222200,0.4,21.8,73.0,-9.0
202306222300,2.7,21.1,78.0,-9.0
202306230000,0.9,21.0,78.0,-9.0
202306230100,0.0,20.8,80.0,-9.0
202306230200,0.0,20.7,80.0,-9.0
202306230300,1.0,20.8,80.0,-9.0
202306230400,0.3,20.6,80.0,-9.0
202306230500,0.0,20.5,81.0,-9.0
202306230600,0.0,20.4,83.0,-9.0
202306230700,0.0,21.7,77.0,-9.0
202306230800,1.2,23.3,69.0,-9.0
202306230900,1.8,24.6,65.0,-9.0
202306231000,0.8,26.4,56.0,-9.0
202306231100,1.3,27.6,53.0,-9.0
202306231200,0.6,29.2,47.0,-9.0
202306231300,0.8,29.7,43.0,-9.0
202306231400,2.7,30.8,40.0,-9.0
202306231500,2.8,30.6,40.0,-9.0
202306231600,2.0,30.4,40.0,-9.0
202306231700,1.2,30.8,40.0,-9.0
202306231800,2.0,30.7,39.0,-9.0
202306231900,2.6,28.4,49.0,-9.0
202306232000,1.9,26.5,59.0,-9.0
202306232100,0.0,25.4,64.0,-9.0
202306232200,0.0,24.7,68.0,-9.0
202306232300,0.1,24.3,70.0,-9.0
202306240000,0.0,24.2,72.0,-9.0
202306240100,0.0,23.4,76.0,-9.0
202306240200,0.0,23.1,75.0,-9.0
202306240300,0.2,22.3,76.0,-9.0
202306240400,1.4,22.3,77.0,-9.0
202306240500,1.5,22.4,79.0,-9.0
202306240600,0.8,22.4,77.0,-9.0
202306240700,0.7,23.3,75.0,-9.0
202306240800,0.0,25.2,66.0,-9.0
202306240900,1.5,26.6,59.0,-9.0
202306241000,1.9,27.5,57.0,-9.0
202306241100,2.1,29.6,52.0,-9.0
202306241200,1.9,30.2,47.0,-9.0
202306241300,1.0,31.0,46.0,-9.0
202306241400,2.5,30.9,44.0,-9.0
202306241500,1.3,32.6,38.0,-9.0
202306241600,1.5,33.5,38.0,-9.0
202306241700,2.2,31.4,40.0,-9.0
202306241800,2.2,31.2,40.0,-9.0
202306241900,2.5,30.7,40.0,-9.0
202306242000,2.4,28.6,61.0,-9.0
202306242100,2.9,26.6,70.0,-9.0
202306242200,2.9,25.6,71.0,-9.0
202306242300,2.2,24.8,70.0,-9.0
202306250000,1.7,24.5,72.0,-9.0
202306250100,0.5,23.8,74.0,-9.0
202306250200,0.8,23.3,75.0,-9.0
202306250300,0.0,22.6,78.0,-9.0
202306250400,0.0,22.1,81.0,-9.0
202306250500,0.0,21.6,86.0,-9.0
202306250600,1.6,21.8,86.0,-9.0
202306250700,0.0,23.8,75.0,-9.0
202306250800,0.5,25.5,69.0,-9.0
202306250900,1.8,27.5,61.0,-9.0
202306251000,2.8,27.9,58.0,-9.0
202306251100,4.0,28.8,53.0,-9.0
202306251200,2.8,30.0,46.0,-9.0
202306251300,3.7,31.5,41.0,-9.0
202306251400,4.2,31.5,38.0,-9.0
202306251500,4.7,31.6,41.0,-9.0
202306251600,5.4,31.6,37.0,-9.0
202306251700,5.6,30.0,37.0,-9.0
202306251800,5.0,29.4,38.0,-9.0
202306251900,4.5,28.2,40.0,-9.0
202306252000,4.1,27.4,40.0,-9.0
202306252100,3.5,26.8,44.0,-9.0
202306252200,3.5,26.0,52.0,0.0
202306252300,4.0,25.0,61.0,0.0
202306260000,3.1,23.7,70.0,0.0
202306260100,2.7,23.6,71.0,0.0
202306260200,3.6,23.2,76.0,0.0
202306260300,2.3,22.3,84.0,0.2
202306260400,1.8,21.1,93.0,7.3
202306260500,3.0,20.8,95.0,12.8
202306260600,1.2,21.2,95.0,8.0
202306260700,1.3,21.4,95.0,0.9
202306260800,2.1,22.1,93.0,0.2
202306260900,0.7,23.2,91.0,-9.0
202306261000,2.3,23.3,92.0,0.5
202306261100,1.4,23.5,94.0,3.3
202306261200,1.9,24.3,91.0,3.4
202306261300,1.7,24.8,88.0,0.0
202306261400,1.3,24.3,94.0,6.8
202306261500,0.2,25.2,92.0,0.5
202306261600,3.2,25.6,87.0,0.0
202306261700,2.7,25.7,85.0,0.0
202306261800,3.0,25.7,84.0,0.4
202306261900,1.8,24.9,88.0,1.5
202306262000,0.0,24.3,91.0,0.2
202306262100,1.2,24.1,93.0,5.1
202306262200,2.6,23.9,94.0,3.4
202306262300,3.0,24.4,89.0,0.0
202306270000,3.3,24.4,88.0,0.0
202306270100,3.9,23.4,94.0,9.4
202306270200,2.9,23.7,93.0,14.9
202306270300,2.5,23.8,87.0,0.1
202306270400,1.9,23.2,89.0,0.3
202306270500,2.3,22.4,90.0,0.6
202306270600,2.3,22.1,86.0,0.0
202306270700,1.7,22.5,86.0,-9.0
202306270800,3.3,23.5,75.0,-9.0
202306270900,3.4,24.9,70.0,-9.0
202306271000,2.8,26.4,65.0,-9.0
202306271100,3.2,26.9,60.0,-9.0
202306271200,4.1,28.1,59.0,-9.0
202306271300,2.9,28.7,54.0,-9.0
202306271400,2.3,29.4,53.0,-9.0
202306271500,2.1,30.2,51.0,-9.0
202306271600,1.9,30.7,50.0,-9.0
202306271700,1.3,29.9,53.0,-9.0
202306271800,2.0,28.9,58.0,-9.0
202306271900,0.7,28.3,62.0,-9.0
202306272000,0.5,27.1,68.0,-9.0
202306272100,0.9,26.1,72.0,-9.0
202306272200,2.8,25.3,79.0,-9.0
202306272300,1.6,25.4,81.0,-9.0
202306280000,0.0,25.0,83.0,-9.0
202306280100,6.9,23.7,62.0,0.0
202306280200,1.8,19.6,90.0,5.7
202306280300,1.9,19.8,85.0,0.0
202306280400,2.3,19.6,89.0,0.0
202306280500,0.0,19.8,87.0,0.0
202306280600,3.6,19.8,88.0,-9.0
202306280700,1.7,20.9,85.0,-9.0
202306280800,2.5,22.9,75.0,-9.0
202306280900,2.4,24.3,70.0,-9.0
202306281000,2.0,24.5,75.0,-9.0
202306281100,3.2,24.8,70.0,-9.0
202306281200,2.5,26.7,67.0,-9.0
202306281300,0.9,27.0,68.0,-9.0
202306281400,0.3,25.5,72.0,-9.0
202306281500,0.1,25.9,72.0,-9.0
202306281600,2.1,25.8,76.0,-9.0
202306281700,0.4,26.0,77.0,-9.0
202306281800,2.0,26.1,79.0,-9.0
202306281900,0.0,26.0,81.0,-9.0
202306282000,1.8,25.6,83.0,-9.0
202306282100,1.0,25.4,84.0,-9.0
202306282200,0.8,25.3,84.0,-9.0
202306282300,0.0,24.9,86.0,-9.0
202306290000,1.4,25.0,85.0,-9.0
202306290100,0.0,24.9,85.0,-9.0
202306290200,0.0,24.8,85.0,-9.0
202306290300,0.0,24.8,85.0,-9.0
202306290400,0.0,24.5,86.0,-9.0
202306290500,0.0,24.3,86.0,-9.0
202306290600,0.0,24.4,84.0,-9.0
202306290700,0.0,25.0,84.0,-9.0
202306290800,0.0,25.1,82.0,-9.0
202306290900,0.0,25.7,78.0,0.0
202306291000,0.0,25.7,81.0,0.0
202306291100,0.0,25.5,88.0,0.4
202306291200,1.1,24.8,90.0,1.8
202306291300,1.7,24.5,92.0,6.5
202306291400,2.2,24.0,94.0,6.8
202306291500,2.3,23.4,94.0,4.3
202306291600,2.6,23.5,96.0,26.3
202306291700,2.1,24.4,91.0,1.7
202306291800,2.2,25.0,89.0,0.0
202306291900,2.7,25.1,89.0,0.0
202306292000,2.9,24.9,90.0,0.4
202306292100,1.1,24.6,92.0,0.8
202306292200,1.5,24.4,93.0,0.9
202306292300,2.2,24.4,91.0,0.2
202306300000,1.7,24.0,93.0,0.7
202306300100,2.0,23.8,92.0,1.7
202306300200,1.3,23.6,92.0,0.3
202306300300,2.2,23.2,93.0,0.3
202306300400,1.7,23.2,92.0,0.7
202306300500,1.6,23.0,94.0,0.8
202306300600,1.4,22.9,95.0,0.3
202306300700,0.0,23.0,93.0,0.2
202306300800,0.0,23.2,94.0,0.1
202306300900,0.5,23.8,93.0,0.1
202306301000,1.8,24.3,89.0,0.0
202306301100,1.7,24.5,87.0,-9.0
202306301200,2.2,24.6,89.0,0.3
202306301300,2.8,24.8,87.0,0.0
202306301400,2.4,26.0,83.0,0.0
202306301500,1.6,25.5,85.0,0.0
202306301600,2.3,25.5,83.0,0.0
202306301700,1.8,25.9,83.0,-9.0
202306301800,0.7,25.8,86.0,-9.0
202306301900,0.0,25.5,83.0,-9.0
202306302000,0.0,24.6,88.0,-9.0
202306302100,0.0,24.5,89.0,-9.0
202306302200,1.3,23.7,93.0,-9.0
202306302300,0.0,23.5,94.0,-9.0
202307010000,0.1,23.3,94.0,-9.0
202307020000,1.6,25.1,84.0,-9.0
202307020100,1.2,24.8,84.0,-9.0
202307020200,0.3,24.5,85.0,-9.0
202307020300,0.4,24.4,85.0,-9.0
202307020400,1.4,24.1,86.0,-9.0
202307020500,0.0,23.8,88.0,-9.0
202307020600,0.0,23.4,90.0,-9.0
202307020700,0.0,24.3,86.0,-9.0
202307020800,0.0,25.3,81.0,-9.0
202307020900,0.7,27.7,72.0,-9.0
202307021000,0.1,27.4,71.0,-9.0
202307021100,1.0,28.8,65.0,-9.0
202307021200,1.2,29.7,64.0,-9.0
202307021300,2.6,30.9,56.0,-9.0
202307021400,2.1,31.0,52.0,-9.0
202307021500,1.4,30.9,57.0,-9.0
202307021600,1.9,30.3,57.0,-9.0
202307021700,0.0,30.5,59.0,-9.0
202307021800,0.9,31.0,58.0,-9.0
202307021900,0.0,29.0,70.0,-9.0
202307022000,0.0,27.8,75.0,-9.0
202307022100,0.0,27.2,79.0,-9.0
202307022200,0.0,27.0,80.0,-9.0
202307022300,0.0,26.7,80.0,-9.0
202307030000,0.0,25.8,83.0,-9.0
202307030100,0.0,25.3,86.0,-9.0
202307030200,0.0,24.7,90.0,-9.0
202307030300,0.0,24.2,91.0,-9.0
202307030400,0.0,24.1,92.0,-9.0
202307030500,0.0,24.3,91.0,-9.0
202307030600,0.0,24.6,91.0,-9.0
202307030700,0.0,25.3,88.0,-9.0
202307030800,0.0,26.5,78.0,-9.0
202307030900,1.0,28.2,72.0,-9.0
202307031000,3.3,28.8,68.0,-9.0
202307031100,3.3,29.8,68.0,-9.0
202307031200,3.9,31.8,54.0,-9.0
202307031300,4.6,32.6,47.0,-9.0
202307031400,3.0,33.1,48.0,-9.0
202307031500,2.7,33.1,48.0,-9.0
202307031600,1.4,32.0,49.0,-9.0
202307031700,1.3,31.8,49.0,-9.0
202307031800,1.6,31.0,53.0,-9.0
202307031900,2.0,30.3,64.0,-9.0
202307032000,1.2,29.0,69.0,-9.0
202307032100,1.0,28.2,75.0,-9.0
202307032200,2.5,26.9,82.0,-9.0
202307032300,0.0,26.2,84.0,-9.0
202307040000,1.2,25.9,84.0,-9.0
202307040100,1.2,25.7,84.0,-9.0
202307040200,0.0,25.7,84.0,-9.0
202307040300,0.0,25.7,84.0,-9.0
202307040400,0.6,25.4,85.0,-9.0
202307040500,1.6,25.0,81.0,-9.0
202307040600,3.0,24.9,82.0,-9.0
202307040700,3.1,25.0,81.0,-9.0
202307040800,3.0,25.7,79.0,-9.0
202307040900,2.2,26.4,75.0,-9.0
202307041000,3.8,25.6,79.0,0.0
202307041100,2.1,25.3,79.0,0.0
202307041200,1.5,25.6,80.0,0.0
202307041300,1.0,25.3,81.0,0.0
202307041400,0.0,24.6,91.0,3.6
202307041500,0.0,24.7,94.0,5.9
202307041600,2.7,24.3,91.0,1.7
202307041700,2.5,23.7,93.0,5.8
202307041800,2.8,23.8,93.0,1.7
202307041900,3.3,23.3,95.0,25.2
202307042000,3.5,23.1,96.0,16.3
202307042100,1.0,23.1,95.0,7.2
202307042200,2.5,23.0,96.0,11.5
202307042300,0.9,23.3,95.0,1.2
202307050000,0.0,23.3,95.0,0.1
202307050100,0.5,23.4,96.0,1.2
202307050200,2.0,23.6,96.0,10.6
202307050300,3.8,24.7,93.0,9.8
202307050400,1.7,24.2,93.0,3.6
202307050500,1.2,23.8,92.0,2.2
202307050600,1.9,23.4,89.0,0.1
202307050700,1.9,23.0,88.0,0.2
202307050800,3.0,22.5,85.0,0.0
202307050900,2.8,22.5,82.0,0.0
202307051000,2.7,22.8,77.0,-9.0
202307051100,2.4,23.5,73.0,-9.0
202307051200,1.2,25.0,70.0,-9.0
202307051300,1.0,26.7,63.0,-9.0
202307051400,2.5,27.7,58.0,-9.0
202307051500,2.7,28.1,60.0,-9.0
202307051600,1.8,28.0,63.0,-9.0
202307051700,3.5,26.8,68.0,-9.0
202307051800,3.7,25.4,70.0,-9.0
202307051900,2.7,24.5,71.0,-9.0
202307052000,2.3,23.9,71.0,-9.0
202307052100,2.0,23.3,77.0,-9.0
202307052200,3.0,23.1,77.0,-9.0
202307052300,2.5,22.6,80.0,-9.0
202307060000,1.9,22.2,81.0,-9.0
202307060100,1.1,22.3,80.0,-9.0
202307060200,0.0,21.5,85.0,-9.0
202307060300,0.0,21.6,83.0,-9.0
202307060400,1.9,21.5,79.0,-9.0
202307060500,0.0,21.3,79.0,-9.0
202307060600,1.2,21.1,80.0,-9.0
202307060700,0.0,23.3,73.0,-9.0
202307060800,0.0,25.9,55.0,-9.0
202307060900,0.2,27.3,51.0,-9.0
202307061000,1.2,28.9,48.0,-9.0
202307061100,3.0,29.6,44.0,-9.0
202307061200,2.8,30.2,42.0,-9.0
202307061300,2.3,31.0,44.0,-9.0
202307061400,2.5,31.8,44.0,-9.0
202307061500,3.5,31.6,37.0,-9.0
202307061600,1.4,30.8,38.0,-9.0
202307061700,1.9,30.3,43.0,-9.0
202307061800,1.6,29.9,42.0,-9.0
202307061900,0.7,28.6,52.0,-9.0
202307062000,1.7,26.5,66.0,-9.0
202307062100,0.0,25.8,68.0,-9.0
202307062200,0.3,25.1,69.0,-9.0
202307062300,0.0,24.5,70.0,-9.0
202307070000,1.5,24.0,75.0,-9.0
202307070100,0.5,24.0,76.0,-9.0
202307070200,0.0,23.5,80.0,-9.0
202307070300,0.0,23.5,81.0,-9.0
202307070400,0.0,23.2,83.0,-9.0
202307070500,0.3,23.0,83.0,-9.0
202307070600,0.0,22.7,86.0,-9.0
202307070700,0.0,23.2,83.0,-9.0
202307070800,0.0,24.1,83.0,-9.0
202307070900,0.0,25.1,76.0,-9.0
202307071000,0.0,25.7,67.0,-9.0
202307071100,0.0,25.2,72.0,0.0
202307071200,1.0,24.3,80.0,0.2
202307071300,3.8,21.6,85.0,1.0
202307071400,1.3,19.8,92.0,5.2
202307071500,3.2,20.0,95.0,12.8
202307071600,1.9,19.6,95.0,27.0
202307071700,0.6,19.8,95.0,10.5
202307071800,1.5,19.5,93.0,4.8
202307071900,1.2,19.3,94.0,4.7
202307072000,1.1,18.8,94.0,1.8
202307072100,0.0,18.9,95.0,0.1
202307072200,2.6,18.8,94.0,0.3
202307072300,2.3,18.9,94.0,0.1
202307080000,1.9,18.9,95.0,0.2
202307080100,0.1,19.0,95.0,0.3
202307080200,1.3,19.0,96.0,0.4
202307080300,0.0,19.2,96.0,0.0
202307080400,0.0,19.3,96.0,0.1
202307080500,0.8,19.6,95.0,0.0
202307080600,0.0,19.6,96.0,0.1
202307080700,0.0,20.0,95.0,0.3
202307080800,0.1,20.3,94.0,0.2
202307080900,0.0,20.7,94.0,1.2
202307081000,0.1,21.6,91.0,0.0
202307081100,1.2,23.1,85.0,0.0
202307081200,0.2,24.7,81.0,0.0
202307081300,0.0,26.3,80.0,-9.0
202307081400,0.6,28.2,70.0,-9.0
202307081500,0.0,28.8,72.0,-9.0
202307081600,1.2,28.5,73.0,-9.0
202307081700,0.3,28.6,70.0,-9.0
202307081800,0.0,28.4,73.0,-9.0
202307081900,0.0,28.1,71.0,-9.0
